field_1,id,date,price,bedrooms,bathrooms,sqft_livin,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basem,yr_built,yr_renovat,zipcode,lat,long,sqft_liv_1,sqft_lot15,bed_to_bat,has_baseme,water_dist
18175,7986400265,10/29/2014,770000,5,3,2370,6000,1.5,0,2,3,8,1340,1030,1926,2003,98107,47.6645,-122.358,1350,4500,1.666666667,1,0.721455521
14828,2767900355,6/27/2014,523460,5,1.75,1890,5000,1.5,0,0,3,7,1090,800,1906,0,98107,47.6711,-122.372,1610,5000,2.857142857,1,0.721473413
7469,1337801060,3/5/2015,1030000,3,1,2050,4800,2,0,0,3,8,1950,100,1922,0,98112,47.6315,-122.311,2220,4800,3,1,0.72200226
1800,1705400055,7/19/2014,519000,4,1,1640,6305,1.5,0,0,5,6,1640,0,1907,0,98118,47.5563,-122.28,1590,4816,4,0,0.722288983
12959,4232903265,9/18/2014,614950,3,1,1500,2400,1.5,0,0,5,7,1500,0,1900,0,98119,47.6333,-122.362,1780,3600,3,0,0.722394752
5383,6851700381,4/14/2015,935000,4,2,2580,4500,2,0,0,4,9,1850,730,1905,0,98102,47.6245,-122.316,2590,4100,2,1,0.722715817
2468,5457300696,6/27/2014,700000,3,2.5,1660,1545,2,0,2,3,9,1400,260,2002,0,98109,47.6268,-122.353,1820,2570,1.2,1,0.722856222
7835,7866000158,10/22/2014,320000,4,3,1820,3120,1,0,0,3,7,1000,820,1997,0,98118,47.5468,-122.274,1600,5001,1.333333333,1,0.722880145
19257,1337300145,7/21/2014,1800000,4,2.5,3320,8325,2.5,0,0,5,10,3320,0,1905,0,98112,47.6263,-122.314,3680,6050,1.6,0,0.723014627
6462,5694000768,9/22/2014,550000,3,2.25,1700,1481,3,0,0,3,8,1700,0,2002,0,98103,47.6598,-122.349,1560,1350,1.333333333,0,0.723115579
16050,7954300460,9/4/2014,568500,4,2.5,3010,6181,2,0,0,3,9,3010,0,2000,0,98056,47.5212,-122.192,2960,6515,1.6,0,0.723175561
7380,5457300095,1/7/2015,1780000,4,3.25,3730,7071,3,0,2,3,11,3730,0,1985,0,98109,47.6292,-122.355,3730,7680,1.230769231,0,0.723209777
16668,3332000715,7/1/2014,433000,4,1.5,1550,5053,1,0,0,4,7,1180,370,1963,0,98118,47.5499,-122.274,1450,5639,2.666666667,1,0.723229404
11238,6852700520,4/6/2015,635000,2,2.5,1390,1132,2,0,0,3,8,1130,260,2006,0,98102,47.6228,-122.319,1400,1237,0.8,1,0.723388895
983,6380500135,5/27/2014,326100,2,1,880,7683,1,0,0,3,6,880,0,1942,0,98177,47.7145,-122.361,1370,7695,2,0,0.723450302
8627,9564800145,5/6/2014,175000,3,1,1010,7034,1,0,0,3,7,1010,0,1954,0,98055,47.49,-122.22,1440,10994,3,0,0.72345362
16975,7871500280,4/13/2015,975000,4,2.25,2250,3600,2,0,0,4,9,2010,240,1912,0,98119,47.643,-122.37,1910,3990,1.777777778,1,0.723487388
3491,7987400356,5/12/2014,255000,2,1,1220,2500,1,0,0,3,6,770,450,1910,0,98126,47.5727,-122.372,1540,3000,2,1,0.723635803
882,2436701200,9/12/2014,720000,3,1.75,2040,4000,2,0,0,5,7,1360,680,1924,0,98105,47.6675,-122.289,1610,4000,1.714285714,1,0.723670366
12720,1245003006,11/10/2014,1150000,4,3.75,3180,9889,2,0,0,3,9,2500,680,2012,0,98033,47.6853,-122.204,2910,8558,1.066666667,1,0.723703145
2158,9521100106,8/26/2014,440000,4,1,1780,4000,1.5,0,0,3,7,1780,0,1922,0,98103,47.6624,-122.354,1750,4000,4,0,0.724160662
14525,9266700175,3/27/2015,415000,2,1,880,5100,1,0,0,4,7,880,0,1941,0,98103,47.694,-122.346,980,5100,2,0,0.724640429
4548,5014000215,8/18/2014,454000,2,1,880,6731,1,0,0,4,7,880,0,1950,0,98116,47.5694,-122.395,1240,6731,2,0,0.724656927
16459,6600490250,4/21/2015,269000,4,2.5,2060,3608,2,0,0,3,7,2060,0,2004,0,98198,47.362,-122.309,2060,3608,1.6,0,0.724903966
658,259900160,1/2/2015,748000,4,3.5,2770,3330,2,0,0,3,8,1970,800,2001,0,98052,47.6327,-122.109,2180,3380,1.142857143,1,0.72499088
8020,1646502165,8/13/2014,480000,2,1.75,1170,4635,1,0,0,4,6,690,480,1924,0,98117,47.6842,-122.359,1240,4120,1.142857143,1,0.725039159
15971,5637500250,2/10/2015,447000,2,1,760,6035,1,0,0,3,6,760,0,1920,0,98136,47.5443,-122.382,2110,6046,2,0,0.725126581
15595,1797500780,5/21/2014,540000,3,2,1470,1691,2,0,0,3,8,1000,0,2007,0,98115,47.6743,-122.316,1660,4000,1.5,0,0.725167977
13102,7518503685,10/9/2014,402000,2,1,710,5100,1,0,0,5,7,710,0,1905,0,98117,47.6765,-122.381,1530,5100,2,0,0.725891338
11502,1377800135,4/2/2015,676000,3,2,1730,6784,2.5,0,0,4,7,1730,0,1942,0,98199,47.6462,-122.403,1210,6784,1.5,0,0.726192508
2584,3990200125,7/11/2014,385000,3,2,1860,7400,1,0,0,3,8,930,0,1922,2004,98166,47.4598,-122.352,1640,8461,1.5,0,0.726303089
650,4338800370,11/17/2014,220000,3,1,1000,6020,1,0,0,3,6,1000,0,1944,0,98166,47.4793,-122.346,1300,8640,3,0,0.726860856
3710,6127600110,5/2/2014,640000,4,2,1520,6200,1.5,0,0,3,7,1520,0,1945,0,98115,47.678,-122.269,1910,6200,2,0,0.727228041
4415,6821600265,3/5/2015,425000,2,1,1270,6000,1,0,0,3,7,1270,0,1939,0,98199,47.6482,-122.393,1770,6000,2,0,0.727479945
15118,4177100005,4/3/2015,635000,4,2.5,2970,7961,1,0,0,3,8,2020,950,1969,0,98125,47.7118,-122.29,1410,7959,1.6,1,0.727486859
5362,6600250050,9/3/2014,518000,4,2.5,2160,9750,2,0,0,3,8,2160,0,1983,0,98028,47.7438,-122.246,2840,10535,1.6,0,0.727702199
10197,4083300510,5/5/2014,657100,4,1,1390,4240,1,0,0,3,7,1050,340,1924,0,98103,47.6596,-122.338,1810,4240,4,1,0.728046856
4915,6844702630,11/8/2014,450000,3,1.75,1160,6120,1,0,0,3,7,1040,120,1941,0,98115,47.6926,-122.287,1530,6120,1.714285714,1,0.728048422
4177,7986400945,10/10/2014,775000,2,1,1010,3600,1,0,0,3,7,1010,0,1913,0,98107,47.6641,-122.357,1540,3600,2,0,0.728207915
730,1742800060,6/12/2014,501000,3,1.75,1970,7972,1,0,3,5,8,1370,600,1976,0,98055,47.4908,-122.225,2460,9796,1.714285714,1,0.72845518
13832,1704900180,10/30/2014,430000,3,1,1560,5225,1.5,0,0,3,7,1260,300,1927,0,98118,47.5554,-122.279,1560,5322,3,1,0.728528485
14439,513000665,4/8/2015,532000,3,1,1820,5750,1,0,0,3,7,1120,700,1918,0,98116,47.5773,-122.383,1500,5750,3,1,0.728945746
11751,8127700132,3/26/2015,1240000,5,3.5,3180,4628,2,0,0,3,10,2420,760,2001,0,98199,47.6423,-122.394,2060,4640,1.428571429,1,0.729260513
4401,6046401105,4/23/2015,450000,2,1.5,1450,2550,1,0,0,3,7,820,630,1984,0,98103,47.6911,-122.348,1450,5100,1.333333333,1,0.729490171
2836,3735900590,10/21/2014,590000,3,2.25,2210,5742,1,0,0,3,8,1460,750,1951,0,98115,47.6891,-122.318,1900,4590,1.333333333,1,0.729791151
15061,6382500020,8/5/2014,690000,4,2,1760,7800,1,0,0,3,8,1760,0,1954,0,98117,47.6945,-122.38,1950,7800,2,0,0.729854378
19816,2970800105,3/13/2015,449950,4,2.5,2420,5244,2,0,0,3,9,2420,0,2007,0,98166,47.4729,-122.35,1400,5250,1.6,0,0.730313022
13364,8818900155,1/15/2015,599950,6,3,2020,4129,1,0,0,3,7,1230,790,1994,0,98105,47.6648,-122.324,2080,4080,2,1,0.730401199
941,65000400,10/22/2014,570000,4,3,1490,6766,1.5,0,1,5,7,1490,0,1915,0,98136,47.5446,-122.382,1990,6526,1.333333333,0,0.730402587
7964,3331500485,1/2/2015,350000,2,1,800,5150,1,0,0,4,6,800,0,1949,0,98118,47.5525,-122.274,1280,5150,2,0,0.730407297
566,561000075,12/31/2014,260000,3,1,1180,5350,1.5,0,0,4,6,1180,0,1959,0,98178,47.505,-122.259,1490,5350,3,0,0.730458515
3570,6600490300,1/26/2015,230000,2,2,1300,3608,1,0,0,3,7,1300,0,2004,0,98198,47.3623,-122.309,1510,3608,1,0,0.730696134
8253,3179100720,12/3/2014,602000,2,1,1470,6398,1,0,0,4,7,970,500,1941,0,98105,47.6716,-122.279,1950,6398,2,1,0.730751315
6260,3990200020,9/8/2014,359000,4,1.75,1680,9244,2,0,0,3,8,1680,0,1991,0,98166,47.4612,-122.352,1840,9387,2.285714286,0,0.73084838
6400,7272000980,2/26/2015,279000,3,1.75,1750,9623,1,0,0,3,7,1150,600,1962,0,98198,47.3997,-122.313,1820,9623,1.714285714,1,0.73116481
20571,7518507055,4/2/2015,855000,4,3.25,2630,2550,2,0,0,3,10,2030,600,2006,0,98117,47.6775,-122.385,1810,2600,1.230769231,1,0.731254104
20012,9510860750,1/8/2015,918000,5,3.5,3920,5150,2,0,0,3,9,2820,1100,2004,0,98052,47.6638,-122.084,3170,5530,1.428571429,1,0.731400676
13169,9828701747,1/23/2015,600000,3,1,970,4800,1,0,0,3,6,970,0,1950,0,98112,47.6212,-122.298,1500,2042,3,0,0.731790863
18228,9828701745,1/23/2015,480000,2,1,710,4800,1,0,0,2,6,710,0,1950,0,98112,47.6212,-122.298,1480,1721,2,0,0.731790863
18053,7658600150,6/30/2014,435000,4,2,1880,3840,1,0,0,3,7,970,910,1904,0,98144,47.5929,-122.303,1670,1820,2,1,0.731885898
13786,9144100206,11/25/2014,592000,3,1.75,1560,7424,1,0,0,5,8,1560,0,1940,0,98117,47.6981,-122.374,1370,7424,1.714285714,0,0.731898991
3103,7308900490,7/14/2014,650000,3,2.5,2540,8073,1,0,0,4,8,1880,660,1937,0,98177,47.7176,-122.36,2110,7702,1.2,1,0.732102652
8656,9521100880,9/16/2014,588000,3,1.5,1780,4200,1.5,0,0,4,8,1780,0,1916,0,98103,47.662,-122.349,1380,3333,2,0,0.732132605
4371,3812400854,10/28/2014,352800,4,2,2080,6360,1,0,0,3,7,1330,750,1960,0,98118,47.5392,-122.278,2080,6741,2,1,0.732164861
21333,1704900303,12/11/2014,608000,3,2.25,1720,5234,2,0,0,3,9,1240,480,2011,0,98118,47.5547,-122.278,1720,5825,1.333333333,1,0.732287866
12596,3812400455,11/4/2014,291000,7,1,2350,8636,1,0,0,3,7,1550,800,1962,0,98118,47.5432,-122.277,1500,7366,7,1,0.732381537
8509,4038000040,3/26/2015,250000,4,1.75,1910,8250,1,0,0,4,7,1910,0,1959,0,98008,47.6131,-122.123,1500,8250,2.285714286,0,0.732559009
11622,4038000055,8/12/2014,425000,3,1,1320,7076,1,0,0,4,7,1320,0,1959,0,98008,47.6131,-122.123,1510,9000,3,0,0.732559009
7700,5522600205,9/17/2014,500000,3,1.5,2040,6750,1,0,0,3,7,1280,760,1950,0,98117,47.7013,-122.369,1970,6750,2,1,0.732646383
6448,2769602475,5/9/2014,490000,2,1,1840,3300,1.5,0,0,4,6,1130,710,1910,0,98107,47.6757,-122.362,1320,4000,2,1,0.732655519
1803,3810000860,5/6/2015,240000,4,1.5,1920,7973,1,0,0,3,8,1920,0,1955,0,98178,47.4961,-122.235,2020,8840,2.666666667,0,0.732755416
20392,2768200209,10/6/2014,529950,2,2.5,1500,1174,2,0,0,3,8,1140,360,2014,0,98107,47.6689,-122.363,1550,1519,0.8,1,0.732769354
20505,2768200210,8/25/2014,499000,2,2.5,1320,1157,2,0,0,3,8,990,330,2014,0,98107,47.6689,-122.363,1550,1519,0.8,1,0.732769354
20906,2768200212,9/11/2014,499950,2,2.5,1320,1157,2,0,0,3,8,990,330,2014,0,98107,47.6689,-122.363,1550,1519,0.8,1,0.732769354
1422,3500100226,12/29/2014,340895,2,1,920,8612,1,0,0,5,7,920,0,1947,0,98155,47.734,-122.301,1500,7956,2,0,0.732958834
432,3454000060,7/22/2014,1000000,4,2.5,2610,3277,1.5,0,0,5,8,1920,690,1922,0,98103,47.6636,-122.33,1810,3277,1.6,1,0.733026953
20023,1646502355,4/3/2015,1280000,4,3.25,3080,4120,2,0,0,3,9,2380,700,2014,0,98117,47.6845,-122.359,1410,4120,1.230769231,1,0.733324722
5512,123039420,4/28/2015,309000,3,1,1300,7200,1,0,0,4,7,1300,0,1952,0,98146,47.5063,-122.369,1740,7100,3,0,0.733467419
19387,1797500600,8/25/2014,850000,5,3.5,3150,4120,2,0,0,3,8,2460,690,1911,2007,98115,47.6754,-122.315,2080,4160,1.428571429,1,0.733805695
4117,9522350090,11/6/2014,635000,4,2.5,2410,7069,2,0,0,3,9,2410,0,1993,0,98034,47.7094,-122.234,2240,7184,1.6,0,0.733871875
4936,3343901403,12/16/2014,635000,4,2.5,2930,8679,2,0,0,3,8,2930,0,2014,0,98056,47.5164,-122.19,2030,7264,1.6,0,0.733898893
21392,3343901408,1/28/2015,569888,4,2.5,2590,6474,2,0,0,3,8,2590,0,2014,0,98056,47.5164,-122.19,1960,8679,1.6,0,0.733898893
3457,3204300090,11/10/2014,640000,3,1,1210,3720,2,0,0,4,8,1210,0,1930,0,98112,47.6317,-122.301,1560,6000,3,0,0.733972086
19973,1725059330,3/27/2015,1100000,4,2.5,2570,9470,2,0,0,3,9,2570,0,2006,0,98033,47.6548,-122.19,2570,10663,1.6,0,0.733975666
18600,9530100921,10/27/2014,483000,4,1.5,1220,3780,1.5,0,0,3,7,1220,0,1927,0,98107,47.6667,-122.36,1400,3185,2.666666667,0,0.734012445
7697,2769602840,10/16/2014,450000,3,1,1360,3737,1.5,0,0,4,6,1360,0,1910,0,98107,47.6751,-122.362,1820,4500,3,0,0.734019968
1920,4027701275,7/18/2014,230000,3,1,1240,6195,1,0,0,3,6,1240,0,1948,0,98028,47.7681,-122.266,1760,11080,3,0,0.7340342
20155,8562901100,12/30/2014,550000,3,2.5,2430,5400,2,0,0,3,8,2430,0,2007,0,98074,47.6062,-122.057,2640,11990,1.2,0,0.734390347
6933,686450080,7/11/2014,800000,4,2.25,3220,8436,2,0,0,3,8,3220,0,1968,0,98008,47.6381,-122.116,2500,7632,1.777777778,0,0.734425057
20765,9524100196,11/17/2014,239000,2,1.5,680,772,2,0,0,3,7,680,0,2005,0,98103,47.695,-122.343,690,1059,1.333333333,0,0.734484519
21577,8672200110,3/17/2015,1090000,5,3.75,4170,8142,2,0,2,3,10,4170,0,2006,0,98056,47.5354,-122.181,3030,7980,1.333333333,0,0.734574703
10643,9828701741,10/21/2014,489000,2,2.75,1465,972,2,0,0,3,7,1050,415,2006,0,98112,47.621,-122.298,1480,1430,0.727272727,1,0.734602976
14769,9828701739,6/17/2014,465000,2,2.75,1430,1425,2,0,0,3,7,995,435,2006,0,98112,47.621,-122.298,1500,1749,0.727272727,1,0.734602976
16323,6852700279,6/19/2014,475000,3,2.5,950,1110,2,0,0,3,8,950,0,2003,0,98102,47.6226,-122.319,1230,1215,1.2,0,0.735079936
12207,7888200140,6/4/2014,250000,4,2,2120,8701,1.5,0,0,4,7,2120,0,1960,0,98198,47.3722,-122.308,1720,8527,2,0,0.735284357
20152,250000010,9/24/2014,1750000,4,3.5,3845,8400,2,0,0,3,10,3845,0,2013,0,98004,47.6354,-122.198,1710,8400,1.142857143,0,0.735531995
1458,5457300703,3/20/2015,707500,3,1,1500,2555,2,0,2,3,7,1500,0,1910,0,98109,47.627,-122.353,1820,2555,3,0,0.735867683
15028,8924100305,3/25/2015,855000,4,3,2590,6250,2,0,2,3,9,2240,350,1964,0,98115,47.6774,-122.267,2260,6780,1.333333333,1,0.736365691
17360,1338300010,10/13/2014,842500,3,2.25,2560,3996,1.5,0,0,3,8,2150,410,1910,0,98112,47.6321,-122.306,2970,4320,1.333333333,1,0.736510971
21316,9266700190,5/11/2015,245000,1,1,390,2000,1,0,0,4,6,390,0,1920,0,98103,47.6938,-122.347,1340,5100,1,0,0.736546118
5222,1782000130,5/23/2014,383000,3,1,1800,5612,1,0,0,4,7,1200,600,1942,0,98126,47.525,-122.378,1450,5250,3,1,0.736571955
17424,2695600005,6/20/2014,325000,2,1,840,4239,1,0,0,3,7,840,0,1948,0,98126,47.5319,-122.382,1120,4494,2,0,0.736615327
8383,2767602094,5/16/2014,565000,3,2.25,1520,1221,3,0,0,3,8,1520,0,2013,0,98107,47.674,-122.377,1550,4750,1.333333333,0,0.736692747
20121,6056110430,9/30/2014,629000,3,2.5,2160,1912,2,0,0,3,9,1970,190,2014,0,98118,47.5642,-122.292,1810,2653,1.2,1,0.736856657
5807,2769602880,10/2/2014,652000,3,2,2130,5000,1.5,0,0,5,7,1330,800,1925,0,98107,47.6746,-122.362,2010,5000,1.5,1,0.736938333
7008,6669080010,9/22/2014,413900,4,2.25,1770,5236,2,0,0,3,7,1770,0,2007,0,98056,47.5137,-122.189,2470,5064,1.777777778,0,0.737157094
8405,9455200790,12/9/2014,445000,3,1.75,1410,5100,1,0,0,4,7,1110,300,1954,0,98125,47.7026,-122.29,1600,7800,1.714285714,1,0.737221735
17257,2491200050,10/23/2014,423000,3,1.75,1820,6038,1,0,0,4,7,1040,780,1952,0,98126,47.5233,-122.378,1700,6040,1.714285714,1,0.737345565
12670,5113400264,11/19/2014,705000,4,2,1820,5001,2,0,0,3,7,1820,0,1947,0,98119,47.6438,-122.373,1440,5408,2,0,0.737355009
15786,751000080,11/17/2014,426000,2,1,1630,7680,1,0,0,3,7,830,800,1947,0,98125,47.7092,-122.291,1250,7740,2,1,0.73745087
9855,5398600075,8/25/2014,523500,2,2,1600,5969,1,0,0,4,7,800,800,1950,0,98116,47.5691,-122.394,1520,5969,1,1,0.737662204
7050,8833510190,10/31/2014,490000,4,2.5,2650,9627,1,0,3,4,8,1610,1040,1976,0,98028,47.7684,-122.254,2650,9221,1.6,1,0.738187812
7187,7834800225,8/20/2014,875000,3,2,2010,4000,1,0,0,5,7,1210,800,1915,0,98103,47.6638,-122.329,1770,4000,1.5,1,0.738251587
7854,1189000207,10/21/2014,387000,2,2.5,1170,1394,2,0,0,3,8,1170,0,2001,0,98122,47.6131,-122.297,1250,3136,0.8,0,0.738300791
13465,3735900205,4/2/2015,793000,4,2.5,2450,4080,1.5,0,0,4,8,1490,960,1930,0,98115,47.6899,-122.319,2000,4080,1.6,1,0.7385298
5747,7624700050,12/23/2014,565000,1,1,1370,6250,1.5,0,0,4,7,1370,0,1921,0,98136,47.5571,-122.385,1450,6250,1,0,0.73857089
16201,2492200280,12/2/2014,528000,3,2.75,2160,4086,1,0,0,3,7,1380,780,1987,0,98126,47.5352,-122.38,1300,4080,1.090909091,1,0.738609944
17573,2695600410,11/6/2014,428950,2,1,1760,4441,1,0,0,3,8,1310,450,1950,0,98126,47.5311,-122.381,1350,5748,2,1,0.738670153
12901,930000234,4/21/2015,525000,4,2,2260,7680,1,0,0,4,7,1130,1130,1947,0,98177,47.7193,-122.361,1800,7680,2,1,0.738693556
5366,1853200080,6/19/2014,350000,2,1,1620,9205,1,0,0,5,6,850,770,1921,0,98034,47.7119,-122.23,2460,5469,2,1,0.739050827
11461,4454800060,6/26/2014,450000,2,1.75,840,3340,1,0,0,3,6,700,140,1912,0,98107,47.6692,-122.359,1700,3980,1.142857143,1,0.740174448
2101,2767601031,2/2/2015,583500,4,1,1530,3900,1.5,0,0,4,7,1530,0,1908,0,98107,47.6748,-122.379,1300,3900,4,0,0.740273984
12469,1180007375,5/12/2015,625000,5,3.5,4010,6000,2,0,3,3,9,2560,1450,1997,0,98178,47.4928,-122.229,2440,6000,1.428571429,1,0.740524757
1784,2492200335,4/23/2015,901000,4,3.25,1560,4080,1,0,0,3,7,1560,0,1916,0,98126,47.5347,-122.38,1370,4080,1.230769231,0,0.740548548
20277,7625702901,3/11/2015,302860,2,1,970,3279,2,0,0,3,7,790,180,2007,0,98136,47.5469,-122.383,1150,1351,2,1,0.740736593
8720,6383000690,3/25/2015,587100,3,2.25,1670,6414,1,0,0,4,8,1670,0,1961,0,98117,47.6921,-122.386,2130,7035,1.333333333,0,0.740738221
3866,7893203565,10/27/2014,120000,3,1,1260,7500,1,0,0,3,6,1260,0,1954,0,98198,47.4191,-122.33,1260,7500,3,0,0.740757383
5138,7986400305,4/24/2015,754300,5,2.75,1800,4500,2,0,0,4,7,1680,120,1939,0,98107,47.6648,-122.358,1730,4500,1.818181818,1,0.740804834
19997,9524100207,1/30/2015,245000,2,1.5,690,1058,2,0,0,3,7,690,0,2005,0,98103,47.6951,-122.343,690,1058,1.333333333,0,0.741109519
6563,6844703135,3/12/2015,580000,4,1.5,1780,5100,1,0,0,3,7,1320,0,1953,0,98115,47.6944,-122.288,1880,5100,2.666666667,0,0.741179135
10044,7308900445,7/24/2014,375000,3,1,1870,7671,1,0,0,4,8,1720,150,1937,0,98177,47.7162,-122.36,1460,7679,3,1,0.74127118
5090,1189000225,4/2/2015,420000,2,1.75,1200,3136,1,0,0,3,7,800,400,1904,2005,98122,47.6132,-122.297,1330,3164,1.142857143,1,0.741289752
13470,1189000205,3/11/2015,400000,2,2.5,1170,1811,2,0,0,3,8,1170,0,2001,0,98122,47.6132,-122.297,1250,3146,0.8,0,0.741289752
6201,5014000225,12/22/2014,337500,2,1,1300,6731,1,0,0,3,7,1300,0,1950,0,98116,47.5697,-122.395,1240,6731,2,0,0.7413795
9462,1862400057,3/4/2015,320000,2,1,820,5400,1,0,0,3,6,820,0,1940,0,98117,47.6976,-122.375,1370,5632,2,0,0.741951992
1076,1782000160,5/30/2014,356700,2,1,1090,5000,1,0,0,4,7,730,360,1942,0,98126,47.5258,-122.378,990,5250,2,1,0.742662142
15947,2767704332,9/30/2014,469000,3,3.25,1390,1278,2,0,0,3,8,1140,250,2005,0,98107,47.6735,-122.375,1390,1256,0.923076923,1,0.742765955
18551,7893203770,3/4/2015,196000,3,1,1220,6719,1,0,0,3,6,1220,0,1953,0,98198,47.4187,-122.329,1580,7200,3,0,0.742848498
13184,6681500205,5/4/2015,658500,4,2.25,1900,5000,1,0,0,3,7,1400,500,1963,0,98199,47.6456,-122.387,1710,4994,1.777777778,1,0.742940056
9669,7821200375,1/26/2015,432000,2,1,960,3235,1,0,0,4,7,960,0,1916,0,98103,47.661,-122.344,1290,2069,2,0,0.74306107
19043,1604600540,5/4/2015,450000,3,1,1430,5960,1.5,0,0,4,7,1430,0,1917,0,98118,47.562,-122.289,1140,3960,3,0,0.743143495
18477,8010100040,8/1/2014,672600,3,2.25,1520,5750,2,0,0,3,8,1400,120,1908,2006,98116,47.5787,-122.388,1420,5650,1.333333333,1,0.743745618
14713,269000085,7/8/2014,1200000,4,3.5,3960,6654,2,0,0,3,10,2850,1110,2006,0,98199,47.6461,-122.389,2840,6400,1.142857143,1,0.74389668
825,4006000251,8/22/2014,226000,3,1,970,5000,1,0,0,3,6,970,0,1968,0,98118,47.5282,-122.279,1290,5875,3,0,0.743958796
12014,6619910260,4/7/2015,536650,3,1.75,2090,8910,1,0,0,3,8,1230,860,1975,0,98034,47.7149,-122.222,2310,10695,1.714285714,1,0.743979378
15232,5536100005,8/8/2014,2300000,7,4.75,5310,8816,2,0,0,3,10,3650,1660,2013,0,98004,47.6221,-122.208,2920,10610,1.473684211,1,0.744405415
16748,6669080020,12/26/2014,449400,4,3,2490,5064,2,0,0,3,7,2490,0,2007,0,98056,47.5139,-122.189,2470,5064,1.333333333,0,0.744459595
3189,5014000100,9/24/2014,537000,4,2,1720,6413,1,0,0,4,7,860,860,1950,0,98116,47.5734,-122.395,1280,6413,2,1,0.744464165
16040,8113101233,1/30/2015,330000,3,1,2140,5037,1,0,0,3,7,2140,0,1957,0,98118,47.5494,-122.274,1630,6054,3,0,0.744594396
3166,525049085,9/18/2014,575000,3,1.75,1720,4050,1,0,0,5,7,860,860,1906,0,98115,47.6782,-122.314,1720,4410,1.714285714,1,0.74481734
5911,7871500440,10/14/2014,750000,4,1.75,2100,3400,1,0,0,5,7,1100,1000,1915,0,98119,47.6429,-122.371,1890,3771,2.285714286,1,0.745118663
17483,3205100080,7/8/2014,468000,3,1.5,1830,9848,1,0,0,5,7,1830,0,1962,0,98056,47.539,-122.18,1830,8168,2,0,0.745298431
7536,809001565,8/22/2014,625000,2,1,1100,4160,1,0,0,3,7,1100,0,1919,0,98109,47.6352,-122.352,1900,4000,2,0,0.745563606
7558,1898310100,2/20/2015,236775,3,2.5,1830,8372,2,0,0,3,8,1830,0,1987,0,98023,47.3116,-122.4,1770,8372,1.2,0,0.74561094
17014,1788300010,12/11/2014,179950,2,1,1200,9000,1,0,0,3,6,1200,0,1958,0,98023,47.3277,-122.349,1040,9600,2,0,0.745756048
7253,3918400143,10/16/2014,710000,4,3,2750,7500,1,0,0,5,8,1630,1120,1966,0,98177,47.7134,-122.361,2440,7500,1.333333333,1,0.745838815
8839,2770600930,10/22/2014,601000,3,2.5,1740,1251,2,0,0,3,9,1180,560,2012,0,98199,47.644,-122.385,1740,1625,1.2,1,0.745957718
18203,1591600506,2/25/2015,479000,4,2.25,2270,9464,1.5,0,0,4,7,1520,750,1940,0,98146,47.5007,-122.359,1770,9464,1.777777778,1,0.746275038
2286,3205100060,4/13/2015,517100,3,1.75,1580,9719,1,0,0,5,7,1580,0,1962,0,98056,47.5396,-122.18,1760,8539,1.714285714,0,0.746394833
12408,8010100135,10/30/2014,580000,3,1.5,1800,6250,1,0,0,3,8,1420,380,1947,0,98116,47.5778,-122.389,1800,5625,2,1,0.746477859
2348,3298201170,11/10/2014,350000,3,1,940,7811,1,0,0,3,6,940,0,1959,0,98008,47.6195,-122.118,1180,7490,3,0,0.746493971
12762,7812800155,3/18/2015,170000,3,1,790,6750,1,0,0,2,6,790,0,1944,0,98178,47.4984,-122.24,960,6298,3,0,0.746503511
12268,1623300055,3/23/2015,823000,5,1.75,2640,7722,1.5,0,0,4,7,1650,990,1915,0,98117,47.6802,-122.361,1750,4000,2.857142857,1,0.746575907
4326,3343901340,8/4/2014,330000,3,1.75,1460,9261,1,0,0,3,7,1460,0,1985,0,98056,47.5155,-122.189,1550,8800,1.714285714,0,0.746741584
11022,1337800830,1/7/2015,998500,3,1.75,2140,4800,2,0,0,3,8,1690,450,1905,0,98112,47.6311,-122.312,2440,4800,1.714285714,1,0.747014585
13941,2767601085,1/26/2015,733000,6,2.75,2730,5000,1,0,0,3,8,1780,950,1962,0,98107,47.6751,-122.38,2090,5000,2.181818182,1,0.747062311
8985,7893203480,5/12/2015,205000,3,1.5,1420,5000,1,0,0,3,7,920,0,1987,0,98198,47.4192,-122.33,1400,7500,2,0,0.747178485
7225,1211000185,6/16/2014,375000,4,2,1240,3000,1,0,0,3,7,1040,200,1908,0,98122,47.6076,-122.298,1480,3500,2,1,0.747271591
20262,9510860840,5/15/2014,803100,4,2.5,3310,5404,2,0,0,3,9,3310,0,2004,0,98052,47.6635,-122.083,2600,4730,1.6,0,0.747448887
17579,6705850300,4/14/2015,754999,4,2.5,3010,9323,2,0,0,3,10,3010,0,1992,0,98075,47.578,-122.053,2840,8413,1.6,0,0.747546832
12478,125039025,6/11/2014,530000,3,1.75,1550,3680,1,0,0,3,7,1050,500,1927,0,98117,47.6817,-122.36,1560,4000,1.714285714,1,0.74768302
4438,2461900375,4/14/2015,685000,4,2.5,2770,6000,2,0,0,3,8,2400,370,1993,0,98136,47.5536,-122.383,2120,6000,1.6,1,0.747691666
5037,7821200307,2/17/2015,515000,2,1,970,3300,1,0,0,4,7,970,0,1916,0,98103,47.6609,-122.343,1060,3600,2,0,0.747856657
